Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),station,year,month,date
Admiralty,2021,12,23,3.4,1.6,2.4,2.4,27,30.7,25.3,13.3,36.3,S104,2021,12,2021-12-23
Admiralty,2021,12,24,16.8,15.2,15.4,16.6,27.1,32.4,24.8,16.7,40.7,S104,2021,12,2021-12-24
Admiralty,2021,12,25,5.8,3.4,3.4,4.4,27.1,30.2,25.8,21.8,54.1,S104,2021,12,2021-12-25
Admiralty,2021,12,26,0,0,0,0,27.4,31.1,25.2,21.2,51.9,S104,2021,12,2021-12-26
Admiralty,2021,12,27,0,0,0,0,28,32.5,25.3,21.5,47.6,S104,2021,12,2021-12-27
Admiralty,2021,12,28,0,0,0,0,27.9,32,25.4,22.8,48.5,S104,2021,12,2021-12-28
Admiralty,2021,12,29,0.2,0.2,0.2,0.2,27.2,31,25.1,17.7,59.1,S104,2021,12,2021-12-29
Admiralty,2021,12,30,11.2,9,10.8,11.2,27.2,31.2,25.3,17.8,40.4,S104,2021,12,2021-12-30
Admiralty,2021,12,31,45.4,7.6,10.8,19.8,24.8,26.4,23.6,15.3,47.8,S104,2021,12,2021-12-31
Admiralty,2022,1,1,17,8.6,13.4,14.2,24.9,29.7,23.5,14.9,42.8,S104,2022,1,2022-01-01
Admiralty,2022,1,2,43.6,8,12.8,14.6,23.7,24.7,23.3,8.3,35.2,S104,2022,1,2022-01-02
Admiralty,2022,1,3,1,0.6,0.6,0.6,25.3,29.2,23.1,11.6,29.1,S104,2022,1,2022-01-03
Admiralty,2022,1,4,31.8,19,19.6,30.4,25.5,30.5,23.7,15.5,50,S104,2022,1,2022-01-04
Admiralty,2022,1,5,11.2,11.2,11.2,11.2,27.4,32.3,24.7,16.8,42.4,S104,2022,1,2022-01-05
Admiralty,2022,1,6,0,0,0,0,27.9,31.9,25.2,20.4,54.4,S104,2022,1,2022-01-06
Admiralty,2022,1,7,36.4,21.4,31,36,27.1,31.8,25,17.7,42,S104,2022,1,2022-01-07
Admiralty,2022,1,8,0.6,0.4,0.4,0.6,27.1,30.4,25.4,23.8,56.5,S104,2022,1,2022-01-08
Admiralty,2022,1,9,0,0,0,0,27.5,31.2,25.2,22.7,55.4,S104,2022,1,2022-01-09
Admiralty,2022,1,10,0,0,0,0,27.5,31.5,25.4,24,50.4,S104,2022,1,2022-01-10
Admiralty,2022,1,11,0,0,0,0,27.2,31.7,24.6,22.2,50,S104,2022,1,2022-01-11
Admiralty,2022,1,12,0,0,0,0,27.1,31.1,24.6,24.8,57.2,S104,2022,1,2022-01-12
Admiralty,2022,1,13,0,0,0,0,27,31.8,24.4,24.3,51.9,S104,2022,1,2022-01-13
Admiralty,2022,1,14,0,0,0,0,26.9,30.8,24.7,23.9,54.8,S104,2022,1,2022-01-14
Admiralty,2022,1,15,0,0,0,0,27.3,32.1,24.9,22.8,47.6,S104,2022,1,2022-01-15
Admiralty,2022,1,16,0,0,0,0,27.5,31.6,25.1,24.7,50.4,S104,2022,1,2022-01-16
Admiralty,2022,1,17,0.6,0.6,0.6,0.6,27,30.3,25.3,24.6,56.5,S104,2022,1,2022-01-17
Admiralty,2022,1,18,0,0,0,0,27.6,31.5,25.3,26,59.1,S104,2022,1,2022-01-18
Admiralty,2022,1,19,1.4,1,1.4,1.4,26.8,30.3,24.4,23.4,56.9,S104,2022,1,2022-01-19
Admiralty,2022,1,20,1,0.8,0.8,1,26.9,30.8,24.9,18.9,46.9,S104,2022,1,2022-01-20
Admiralty,2022,1,21,0,0,0,0,27.1,31.7,24.4,23,48.9,S104,2022,1,2022-01-21
Admiralty,2022,1,22,0.2,0.2,0.2,0.2,27.4,32.5,24.8,20.6,40.4,S104,2022,1,2022-01-22
Admiralty,2022,1,23,0,0,0,0,27.6,33.2,24.8,20.8,43.2,S104,2022,1,2022-01-23
Admiralty,2022,1,24,0,0,0,0,27.5,33.6,24.6,16.8,36.3,S104,2022,1,2022-01-24
Admiralty,2022,1,25,0,0,0,0,27.7,32.9,24.6,NA,NA,S104,2022,1,2022-01-25
Admiralty,2022,1,26,0,0,0,0,27.6,32.3,25.3,NA,NA,S104,2022,1,2022-01-26
Admiralty,2022,1,27,0,0,0,0,27.4,32.2,24.8,NA,NA,S104,2022,1,2022-01-27
Admiralty,2022,1,28,0,0,0,0,27.9,32.8,24.8,NA,NA,S104,2022,1,2022-01-28
Admiralty,2022,1,29,0,0,0,0,27.6,33.3,24.9,NA,NA,S104,2022,1,2022-01-29
Admiralty,2022,1,30,17.6,9.4,9.4,10.2,26.9,32.7,23.9,NA,NA,S104,2022,1,2022-01-30
Admiralty,2022,1,31,0,0,0,0,27.6,32.3,24.7,NA,NA,S104,2022,1,2022-01-31
Admiralty,2022,2,1,0,0,0,0,27.4,31.8,25.1,NA,NA,S104,2022,2,2022-02-01
Admiralty,2022,2,2,0,0,0,0,27.7,32.7,25,NA,NA,S104,2022,2,2022-02-02
Admiralty,2022,2,3,0,0,0,0,28,32.2,25.4,NA,NA,S104,2022,2,2022-02-03
Admiralty,2022,2,4,0,0,0,0,27.9,32,25.7,NA,NA,S104,2022,2,2022-02-04
Admiralty,2022,2,5,2.8,1.8,1.8,1.8,27.1,31.3,24.8,NA,NA,S104,2022,2,2022-02-05
Admiralty,2022,2,6,25.2,8,8,13,25.7,29.2,23.8,NA,NA,S104,2022,2,2022-02-06
Admiralty,2022,2,7,2,1.2,1.8,1.8,26.1,28.8,24.1,NA,NA,S104,2022,2,2022-02-07
Admiralty,2022,2,8,1,0.4,0.6,0.8,26.2,30.1,24.1,NA,NA,S104,2022,2,2022-02-08
Admiralty,2022,2,9,48,13.6,21.8,41.2,25.5,32,23.1,NA,NA,S104,2022,2,2022-02-09
Admiralty,2022,2,10,19.4,9.2,11.2,12.2,24.1,25.5,23.2,NA,NA,S104,2022,2,2022-02-10
Admiralty,2022,2,11,1,0.8,0.8,0.8,25.3,28.9,23,NA,NA,S104,2022,2,2022-02-11
Admiralty,2022,2,12,1.2,0.6,1,1.2,27,31.9,23.6,NA,NA,S104,2022,2,2022-02-12
Admiralty,2022,2,13,26.4,17.8,24,25.4,26.7,31.9,24.7,NA,NA,S104,2022,2,2022-02-13
Admiralty,2022,2,14,0,0,0,0,27.4,31.5,25.1,NA,NA,S104,2022,2,2022-02-14
Admiralty,2022,2,15,3.2,2.8,2.8,2.8,27.9,32.1,26.1,NA,NA,S104,2022,2,2022-02-15
Admiralty,2022,2,16,3.2,1.8,1.8,2.4,26,29.3,23,NA,NA,S104,2022,2,2022-02-16
Admiralty,2022,2,17,0,0,0,0,27.6,33.1,23.1,NA,NA,S104,2022,2,2022-02-17
Admiralty,2022,2,18,0,0,0,0,28.2,31.5,26.1,NA,NA,S104,2022,2,2022-02-18
Admiralty,2022,2,19,0,0,0,0,27.8,32.9,25.6,NA,NA,S104,2022,2,2022-02-19
Admiralty,2022,2,20,4.2,4.2,4.2,4.2,27.4,34.3,23.6,NA,NA,S104,2022,2,2022-02-20
Admiralty,2022,2,21,0,0,0,0,28,32.5,25.2,NA,NA,S104,2022,2,2022-02-21
Admiralty,2022,2,22,0,0,0,0,27.8,32.7,25.3,NA,NA,S104,2022,2,2022-02-22
Admiralty,2022,2,23,0,0,0,0,27.1,30.7,25.3,12.7,37.8,S104,2022,2,2022-02-23
Admiralty,2022,2,24,18.8,4.6,6.8,9.4,24.6,26.4,23.2,10.3,35.6,S104,2022,2,2022-02-24
Admiralty,2022,2,25,11,11,11,11,26.3,32.6,23.4,8.4,53.3,S104,2022,2,2022-02-25
Admiralty,2022,2,26,0,0,0,0,26.7,30.3,24.9,6.8,26.3,S104,2022,2,2022-02-26
Admiralty,2022,2,27,30.2,12.8,14.2,26.8,26,29.7,23.9,10.9,32.4,S104,2022,2,2022-02-27
Admiralty,2022,2,28,0,0,0,0,27.4,31.8,24.8,14.3,37,S104,2022,2,2022-02-28
Admiralty,2022,3,1,24.6,23.8,24.6,24.6,27,30.9,24.1,10.9,39.6,S104,2022,3,2022-03-01
Admiralty,2022,3,2,90.4,57.8,83.6,89.8,26.4,33.2,22.1,9.5,40,S104,2022,3,2022-03-02
Admiralty,2022,3,3,15.6,7.6,7.8,9,26.7,32.7,23.4,9.7,50.4,S104,2022,3,2022-03-03
Admiralty,2022,3,4,0,0,0,0,27.2,30.9,25.2,11.8,35.9,S104,2022,3,2022-03-04
Admiralty,2022,3,5,63.6,36.2,46,63,26.8,32.7,23.4,8.1,36.7,S104,2022,3,2022-03-05
Admiralty,2022,3,6,0,0,0,0,27,32.5,25,6.2,19.4,S104,2022,3,2022-03-06
Admiralty,2022,3,7,25.8,13.6,20.2,25,26.6,31.4,23.3,8.1,44.6,S104,2022,3,2022-03-07
Admiralty,2022,3,8,1.2,1,1,1,27.5,31.8,25.1,8.2,30.2,S104,2022,3,2022-03-08
Admiralty,2022,3,9,0.2,0.2,0.2,0.2,27.7,31.5,25.5,11.7,35.9,S104,2022,3,2022-03-09
Admiralty,2022,3,10,0,0,0,0,27.5,32.2,24.8,12.5,36.3,S104,2022,3,2022-03-10
Admiralty,2022,3,11,15.6,8.6,12.4,14.2,27.5,33.9,24.6,9.1,31.7,S104,2022,3,2022-03-11
Admiralty,2022,3,12,0,0,0,0,28,34.3,24.9,10.6,33.2,S104,2022,3,2022-03-12
Admiralty,2022,3,13,24,12.4,21.4,24,28.2,35.2,25.2,7.9,24.4,S104,2022,3,2022-03-13
Admiralty,2022,3,14,0.6,0.6,0.6,0.6,28,34,24.9,8.7,37.4,S104,2022,3,2022-03-14
Admiralty,2022,3,15,11.6,4.8,5.2,6.2,26.3,32.1,24.3,7.5,24.8,S104,2022,3,2022-03-15
Admiralty,2022,3,16,0,0,0,0,27.9,33.2,24.7,6.5,26.7,S104,2022,3,2022-03-16
Admiralty,2022,3,17,2.4,1.2,1.6,1.6,27.3,32.7,25.7,6.5,40,S104,2022,3,2022-03-17
Admiralty,2022,3,18,0,0,0,0,27.9,33.4,25.2,8.1,28.5,S104,2022,3,2022-03-18
Admiralty,2022,3,19,0,0,0,0,29.4,34.6,26.1,8.2,26.7,S104,2022,3,2022-03-19
Admiralty,2022,3,20,0.8,0.6,0.8,0.8,29,34,26.2,8.1,26.7,S104,2022,3,2022-03-20
Admiralty,2022,3,21,1.6,0.8,0.8,1.6,28.1,33.1,23.7,7,46.5,S104,2022,3,2022-03-21
Admiralty,2022,3,22,1.2,1.2,1.2,1.2,28,31.8,25.9,8.6,26.7,S104,2022,3,2022-03-22
Admiralty,2022,3,23,22.2,19.6,22,22.2,27.6,32.9,24.3,7.8,33.5,S104,2022,3,2022-03-23
Admiralty,2022,3,24,7.2,5.6,5.8,7,27.9,35.3,24.8,8,29.1,S104,2022,3,2022-03-24
Admiralty,2022,3,25,0.4,0.4,0.4,0.4,28.1,33.8,26.1,8.9,30.2,S104,2022,3,2022-03-25
Admiralty,2022,3,26,25.4,20.4,24.6,24.8,27.9,34.8,23.2,7.8,55.7,S104,2022,3,2022-03-26
Admiralty,2022,3,27,0,0,0,0,28.4,33.4,24.6,6.7,28.9,S104,2022,3,2022-03-27
Admiralty,2022,3,28,34.4,26.4,33.8,34.4,27.7,34.4,22.5,7.5,65.6,S104,2022,3,2022-03-28
Admiralty,2022,3,29,2,2,2,2,28.1,34.7,25.3,7.9,37.4,S104,2022,3,2022-03-29
Admiralty,2022,3,30,0.6,0.4,0.6,0.6,28.7,34.5,25.7,7.3,30.2,S104,2022,3,2022-03-30
Admiralty,2022,3,31,11.2,10.6,11.2,11.2,27.6,32.6,21.8,7.7,54.4,S104,2022,3,2022-03-31
Admiralty,2022,4,1,0,0,0,0,28.6,36.8,25.6,6.2,46.1,S104,2022,4,2022-04-01
Admiralty,2022,4,2,0.6,0.4,0.4,0.6,27.9,34.2,25.7,5.3,32.4,S104,2022,4,2022-04-02
Admiralty,2022,4,3,40,27.2,30.2,39,26.1,30.4,23.7,5.4,24.8,S104,2022,4,2022-04-03
Admiralty,2022,4,4,0,0,0,0,27.1,33.5,23.6,6.9,32.8,S104,2022,4,2022-04-04
Admiralty,2022,4,5,0,0,0,0,27.5,30.7,25.6,8.4,27.8,S104,2022,4,2022-04-05
Admiralty,2022,4,6,14,9.6,10.2,12.6,27.5,34.2,24.4,7,37,S104,2022,4,2022-04-06
Admiralty,2022,4,7,1.2,0.8,1.2,1.2,26.1,27.5,23.9,7.4,32.4,S104,2022,4,2022-04-07
Admiralty,2022,4,8,0,0,0,0,27.4,33.5,25,7.2,31.7,S104,2022,4,2022-04-08
Admiralty,2022,4,9,4.2,4.2,4.2,4.2,26.8,32.5,22.2,6.6,45.7,S104,2022,4,2022-04-09
Admiralty,2022,4,10,1.2,1,1,1,27.1,32.9,25.5,6.2,30.9,S104,2022,4,2022-04-10
Admiralty,2022,4,11,7.8,7.6,7.8,7.8,26.5,31.1,23.8,5.1,37.8,S104,2022,4,2022-04-11
Admiralty,2022,4,12,0,0,0,0,27.9,33.9,24.8,4.5,34.3,S104,2022,4,2022-04-12
Admiralty,2022,4,13,0,0,0,0,27.9,32.1,25.7,5.4,33.2,S104,2022,4,2022-04-13
Admiralty,2022,4,14,9,5.8,8.2,9,28.4,33.7,22.3,7.1,56.5,S104,2022,4,2022-04-14
Admiralty,2022,4,15,13,8.8,9.2,12,27.9,31.7,24.1,7.6,36.7,S104,2022,4,2022-04-15
Admiralty,2022,4,16,0,0,0,0,29,32.9,24.6,6,32,S104,2022,4,2022-04-16
Admiralty,2022,4,17,0.2,0.2,0.2,0.2,29.1,34.4,26.5,6.1,29.4,S104,2022,4,2022-04-17
Admiralty,2022,4,18,19.2,5.8,6.6,9.4,27.4,33.6,24.4,7.7,28.9,S104,2022,4,2022-04-18
Admiralty,2022,4,19,2.4,2.2,2.2,2.2,27.4,32.2,25.8,5.6,34.6,S104,2022,4,2022-04-19
Admiralty,2022,4,20,14.8,12,12,12,27.7,34.1,23.8,5.8,33.2,S104,2022,4,2022-04-20
Admiralty,2022,4,21,6.6,3.2,4.2,6.4,25.7,26.9,23.7,5.8,41.9,S104,2022,4,2022-04-21
Admiralty,2022,4,22,0,0,0,0,28.4,32.5,24.9,9.7,35,S104,2022,4,2022-04-22
Admiralty,2022,4,23,4.6,4.6,4.6,4.6,28.3,33.6,25.9,6.3,43.2,S104,2022,4,2022-04-23
Admiralty,2022,4,24,0,0,0,0,29.2,34.2,25.9,6.5,29.4,S104,2022,4,2022-04-24
Admiralty,2022,4,25,4.6,3,3.8,3.8,28,33.4,25.9,6,28.9,S104,2022,4,2022-04-25
Admiralty,2022,4,26,0,0,0,0,28.5,32.9,25.3,5,20.6,S104,2022,4,2022-04-26
Admiralty,2022,4,27,3.6,3.4,3.4,3.6,27.7,32.4,26,5.8,33.9,S104,2022,4,2022-04-27
Admiralty,2022,4,28,0.5,0.5,0.5,0.5,28.3,33.9,25.7,5.1,35,S104,2022,4,2022-04-28
Admiralty,2022,4,29,0,0,0,0,28.8,33.5,25.8,6.7,28.5,S104,2022,4,2022-04-29
Admiralty,2022,4,30,27.4,22.4,25,25.6,28.1,33.7,23.8,6.2,42,S104,2022,4,2022-04-30
Admiralty,2022,5,1,19.4,17.6,19.4,19.4,28.1,31.9,24.3,5.3,31.7,S104,2022,5,2022-05-01
Admiralty,2022,5,2,6,3.6,5,5.4,28,32,23.7,7.7,51.1,S104,2022,5,2022-05-02
Admiralty,2022,5,3,13.8,10.6,12.4,13,28.4,32.8,24.1,7.5,36.7,S104,2022,5,2022-05-03
Admiralty,2022,5,4,72.8,26.4,36.8,58.4,28,31.2,23.5,7.5,40.4,S104,2022,5,2022-05-04
Admiralty,2022,5,5,2.2,2.2,2.2,2.2,29,32.9,25.9,5.7,22.6,S104,2022,5,2022-05-05
Admiralty,2022,5,6,0,0,0,0,30,34.1,27.7,5.8,30.2,S104,2022,5,2022-05-06
Admiralty,2022,5,7,7.2,1.8,2.2,3.4,27.4,31,24.4,6.8,37.8,S104,2022,5,2022-05-07
Admiralty,2022,5,8,0.8,0.4,0.4,0.6,27.8,30.4,26,5.6,20.9,S104,2022,5,2022-05-08
Admiralty,2022,5,9,40.2,22.8,31.8,32.2,29.2,33.7,24.9,10.7,40.7,S104,2022,5,2022-05-09
Admiralty,2022,5,10,0,0,0,0,29.9,35,26.9,9.6,32,S104,2022,5,2022-05-10
Admiralty,2022,5,11,11.8,5,7.8,9.2,27.9,31,24.7,6,37.8,S104,2022,5,2022-05-11
Admiralty,2022,5,12,0,0,0,0,29.5,33.2,26.9,8.7,36.3,S104,2022,5,2022-05-12
Admiralty,2022,5,13,7.2,7.2,7.2,7.2,29.8,36.7,26.6,6.6,23,S104,2022,5,2022-05-13
Admiralty,2022,5,14,43.6,28.6,39,43.4,29.2,34.5,24.7,8.6,41.1,S104,2022,5,2022-05-14
Admiralty,2022,5,15,3.2,2,3,3,28.1,34.6,24.9,7.5,35.6,S104,2022,5,2022-05-15
Admiralty,2022,5,16,24.8,11.4,16.8,22.2,27,31.5,25.4,7.6,36.7,S104,2022,5,2022-05-16
Admiralty,2022,5,17,0,0,0,0,29.2,34.1,25.4,5.2,21.7,S104,2022,5,2022-05-17
Admiralty,2022,5,18,0,0,0,0,30.2,34.2,26.6,6.2,26.3,S104,2022,5,2022-05-18
Admiralty,2022,5,19,3.4,2.6,3.2,3.4,28,32.5,25,6.8,40,S104,2022,5,2022-05-19
Admiralty,2022,5,20,3.4,3,3.2,3.4,28,33.7,25.1,5.1,32.4,S104,2022,5,2022-05-20
Admiralty,2022,5,21,0,0,0,0,28.6,32.8,25.5,5.4,26.3,S104,2022,5,2022-05-21
Admiralty,2022,5,22,0,0,0,0,29.3,33.5,26.7,6.1,28.9,S104,2022,5,2022-05-22
Admiralty,2022,5,23,0,0,0,0,29,34,26,6.3,34.6,S104,2022,5,2022-05-23
Admiralty,2022,5,24,36.2,32.2,36.2,36.2,29,35.7,24.7,7.4,32,S104,2022,5,2022-05-24
Admiralty,2022,5,25,39.8,35,39,39.6,27,32.2,23.3,9,77,S104,2022,5,2022-05-25
Admiralty,2022,5,26,0,0,0,0,28.3,33.5,24.4,7.2,23.7,S104,2022,5,2022-05-26
Admiralty,2022,5,27,0,0,0,0,29.5,34,26.9,7.2,29.1,S104,2022,5,2022-05-27
Admiralty,2022,5,28,0,0,0,0,29.1,32.2,26.1,8.9,35.9,S104,2022,5,2022-05-28
Admiralty,2022,5,29,0,0,0,0,30,34.2,27.7,8.6,29.1,S104,2022,5,2022-05-29
Admiralty,2022,5,30,0,0,0,0,30.1,34.2,27,7.3,24.4,S104,2022,5,2022-05-30
Admiralty,2022,5,31,5.8,3.6,5.6,5.8,29.8,34.4,27.7,7.4,25.6,S104,2022,5,2022-05-31
Admiralty,2022,6,1,0,0,0,0,29,31.2,27.4,6.6,29.1,S104,2022,6,2022-06-01
Admiralty,2022,6,2,19.2,15.8,18.8,19.2,27.8,31.2,23.6,8.1,36.3,S104,2022,6,2022-06-02
Admiralty,2022,6,3,1.2,0.8,1.2,1.2,28,31.2,25.6,5.4,39.3,S104,2022,6,2022-06-03
Admiralty,2022,6,4,5.4,2.2,3,4.4,28.6,33.6,23.8,5.5,34.3,S104,2022,6,2022-06-04
Admiralty,2022,6,5,15,14,14.8,14.8,27.2,31.4,23.4,5.7,38.2,S104,2022,6,2022-06-05
Admiralty,2022,6,6,0,0,0,0,28.5,32.6,25.6,5.9,23.7,S104,2022,6,2022-06-06
Admiralty,2022,6,7,0.8,0.6,0.8,0.8,27.5,29.6,25.7,4.8,25.6,S104,2022,6,2022-06-07
Admiralty,2022,6,8,14.6,11.6,12.2,12.4,27.8,33.7,23.2,7.7,33.9,S104,2022,6,2022-06-08
Admiralty,2022,6,9,1.2,0.8,0.8,0.8,27.1,32,25,5.3,33.9,S104,2022,6,2022-06-09
Admiralty,2022,6,10,42.2,27.8,41.6,42.2,27.8,34.6,22.6,5.4,41.9,S104,2022,6,2022-06-10
Admiralty,2022,6,11,59.6,38.2,53.2,56.8,26.9,31.2,23,9,31.3,S104,2022,6,2022-06-11
Admiralty,2022,6,12,0,0,0,0,27,29.2,25.3,7.3,30.9,S104,2022,6,2022-06-12
Admiralty,2022,6,13,1.6,1.4,1.4,1.4,27.5,33.6,24.3,5.7,28.2,S104,2022,6,2022-06-13
Admiralty,2022,6,14,23,10.8,19.2,23,27.7,32.1,23.7,5.7,27.8,S104,2022,6,2022-06-14
Admiralty,2022,6,15,25.8,20.4,25.8,25.8,27.7,31.7,25.1,5.7,30.6,S104,2022,6,2022-06-15
Admiralty,2022,6,16,15.2,14.6,14.8,15,26.1,29,23.2,6,23,S104,2022,6,2022-06-16
Admiralty,2022,6,17,0.2,0.2,0.2,0.4,27.7,31.5,25.3,6.5,27,S104,2022,6,2022-06-17
Admiralty,2022,6,18,0,0,0,0,27.3,32.2,25.5,6.3,32.4,S104,2022,6,2022-06-18
Admiralty,2022,6,19,0,0,0,0,27.7,31.9,24.6,6.1,24.4,S104,2022,6,2022-06-19
Admiralty,2022,6,20,5.8,4.2,5,5.4,26.3,28.5,23.7,7.1,37.4,S104,2022,6,2022-06-20
Admiralty,2022,6,21,27.2,21.4,26.2,27.2,26.8,29.6,22.7,4.9,37,S104,2022,6,2022-06-21
Admiralty,2022,6,22,0,0,0,0,27.7,31.6,25.6,7.4,32,S104,2022,6,2022-06-22
Admiralty,2022,6,23,3.4,3,3,3.4,26.7,29.6,24.8,5.6,30.6,S104,2022,6,2022-06-23
Admiralty,2022,6,24,7.6,5.8,6.8,7.4,27.1,30.7,24.8,5.3,33.5,S104,2022,6,2022-06-24
Admiralty,2022,6,25,2,1.8,2,2,26.7,29.2,23.7,6.1,29.8,S104,2022,6,2022-06-25
Admiralty,2022,6,26,0,0,0,0,28.8,33.4,26.5,6,24.4,S104,2022,6,2022-06-26
Admiralty,2022,6,27,0,0,0,0,28.9,33.8,25.6,5.6,27,S104,2022,6,2022-06-27
Admiralty,2022,6,28,6.2,4,4.2,4.4,27.2,32.3,23.7,5.4,44.3,S104,2022,6,2022-06-28
Admiralty,2022,6,29,0,0,0,0,28.1,31.6,25.2,8,34.6,S104,2022,6,2022-06-29
Admiralty,2022,6,30,2.2,1.8,2,2.2,27.1,29.6,24.4,7.7,48.9,S104,2022,6,2022-06-30
Admiralty,2022,7,1,0,0,0,0,28.9,32.8,26.5,7,29.4,S104,2022,7,2022-07-01
Admiralty,2022,7,2,0,0,0,0,29.1,32.8,26.8,6.8,30.2,S104,2022,7,2022-07-02
Admiralty,2022,7,3,0,0,0,0,29.6,33.7,27.2,5.9,26.7,S104,2022,7,2022-07-03
Admiralty,2022,7,4,0.4,0.4,0.4,0.4,29.1,34.3,25.8,5.4,22,S104,2022,7,2022-07-04
Admiralty,2022,7,5,1.4,1.2,1.2,1.2,27.1,30.8,25.3,7.3,50.7,S104,2022,7,2022-07-05
Admiralty,2022,7,6,0,0.2,0.2,0.2,28,31.6,26,5.4,31.3,S104,2022,7,2022-07-06
Admiralty,2022,7,7,0,0,0,0,29.4,33.1,25.6,5.9,27,S104,2022,7,2022-07-07
Admiralty,2022,7,8,7.8,6.4,7.2,7.6,28.6,32.9,24,7.4,49.3,S104,2022,7,2022-07-08
Admiralty,2022,7,9,0,0,0,0,29.7,33.5,27.4,5.9,27,S104,2022,7,2022-07-09
Admiralty,2022,7,10,11,10.8,10.8,11,27.9,30.5,22.7,5.8,40,S104,2022,7,2022-07-10
Admiralty,2022,7,11,0,0,0,0,28.7,32.3,25.9,5.5,28.2,S104,2022,7,2022-07-11
Admiralty,2022,7,12,0,0,0,0,28.3,31.7,26.8,7,29.1,S104,2022,7,2022-07-12
Admiralty,2022,7,13,0,0,0,0,28.6,32.3,26.6,5.7,24.1,S104,2022,7,2022-07-13
Admiralty,2022,7,14,0,0,0,0,28.9,33.2,27.2,6.5,24.8,S104,2022,7,2022-07-14
Admiralty,2022,7,15,5.2,4.6,5,5,28.5,31.9,25.3,6.7,33.5,S104,2022,7,2022-07-15
Admiralty,2022,7,16,0,0,0,0,29.4,32.9,26.9,6.8,28.5,S104,2022,7,2022-07-16
Admiralty,2022,7,17,0,0,0,0,30.1,34,28.1,9.5,31.3,S104,2022,7,2022-07-17
Admiralty,2022,7,18,0,0,0,0,29.9,33.6,28,8.3,24.8,S104,2022,7,2022-07-18
Admiralty,2022,7,19,0,0,0,0,30.2,34.1,27.9,8.8,26.3,S104,2022,7,2022-07-19
Admiralty,2022,7,20,20.8,14.2,16.6,16.6,26.8,30,21.6,7.8,45,S104,2022,7,2022-07-20
Admiralty,2022,7,21,9.2,9.2,9.2,9.2,27.5,32.6,25.6,6.2,32.8,S104,2022,7,2022-07-21
Admiralty,2022,7,22,10.8,9.6,10.4,10.4,27.2,30.9,24.9,6.2,40,S104,2022,7,2022-07-22
Admiralty,2022,7,23,0,0,0,0,28.1,34.1,25.5,6.8,30.9,S104,2022,7,2022-07-23
Admiralty,2022,7,24,21.2,11.4,13.8,18.2,26.7,32.5,24.2,5.8,32.4,S104,2022,7,2022-07-24
Admiralty,2022,7,25,19.8,15.2,19.4,19.8,26.6,31.2,23.4,5.6,25.9,S104,2022,7,2022-07-25
Admiralty,2022,7,26,24.8,22.2,23.8,24,26.5,29.9,22.7,6.1,40.7,S104,2022,7,2022-07-26
Admiralty,2022,7,27,0,0,0,0,29.2,33.1,26.3,7.4,30.9,S104,2022,7,2022-07-27
Admiralty,2022,7,28,6.8,5,5,6.2,28,30.8,25.2,7.4,32.4,S104,2022,7,2022-07-28
Admiralty,2022,7,29,24.8,12.2,17.6,18.2,26.5,31.5,22.7,7.4,51.9,S104,2022,7,2022-07-29
Admiralty,2022,7,30,0,0,0,0.4,28.2,32.4,24.9,6.9,33.2,S104,2022,7,2022-07-30
Admiralty,2022,7,31,0,0,0,0,28.4,32.7,25.4,7.7,29.8,S104,2022,7,2022-07-31
Admiralty,2022,8,1,0,0,0,0,27.9,31.4,25.2,6.7,32,S104,2022,8,2022-08-01
Admiralty,2022,8,2,71.2,40.8,56.4,57.8,26.4,30.7,23.1,6.7,37.4,S104,2022,8,2022-08-02
Admiralty,2022,8,3,15.8,11.2,12,12.4,25.9,28.4,23.1,5.3,38.5,S104,2022,8,2022-08-03
Admiralty,2022,8,4,1.8,1,1.4,2,25.7,28.2,23.4,7.3,30.2,S104,2022,8,2022-08-04
Admiralty,2022,8,5,0,0,0,0,27.6,31.3,25,5,20.9,S104,2022,8,2022-08-05
Admiralty,2022,8,6,0,0,0,0,29,33,25.8,6.4,29.8,S104,2022,8,2022-08-06
Admiralty,2022,8,7,1,1,1,1,28.4,31.3,24.3,6.5,35.6,S104,2022,8,2022-08-07
Admiralty,2022,8,8,0,0,0,0,29.5,33.1,27.4,7.4,33.5,S104,2022,8,2022-08-08
Admiralty,2022,8,9,0,0,0,0,29.5,33.3,26.5,6.8,27.8,S104,2022,8,2022-08-09
Admiralty,2022,8,10,0,0,0,0,29.6,32.8,27.2,7.4,34.6,S104,2022,8,2022-08-10
Admiralty,2022,8,11,0,0,0,0,30.1,34,27.5,7.6,29.1,S104,2022,8,2022-08-11
Admiralty,2022,8,12,6,6,6,6,29,33.2,24.3,8.3,44.6,S104,2022,8,2022-08-12
Admiralty,2022,8,13,2.4,2,2.4,2.4,27.1,31.7,24.1,6.7,55.7,S104,2022,8,2022-08-13
Admiralty,2022,8,14,30.4,16.2,26,30.4,27.4,32.1,22.7,5.5,48.5,S104,2022,8,2022-08-14
Admiralty,2022,8,15,4.4,3.8,4,4.4,28.1,31.1,25.8,5.5,29.4,S104,2022,8,2022-08-15
