Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),station,year,month,date
Queenstown,2021.0,7.0,6,18.8,13.2,13.8,13.8,,,,,,S77,2021,7,2021-07-06
Queenstown,2021.0,7.0,7,0.0,0.0,0.0,0.0,,,,,,S77,2021,7,2021-07-07
Queenstown,2021.0,7.0,8,0.0,0.0,0.0,0.0,,,,,,S77,2021,7,2021-07-08
Queenstown,2021.0,7.0,9,50.4,24.0,36.8,50.2,,,,,,S77,2021,7,2021-07-09
Queenstown,2021.0,7.0,10,7.6,2.2,3.6,15.6,,,,,,S77,2021,7,2021-07-10
Queenstown,2021.0,7.0,11,20.8,15.0,17.6,19.4,,,,,,S77,2021,7,2021-07-11
Queenstown,2021.0,7.0,12,30.2,11.8,18.6,24.0,,,,,,S77,2021,7,2021-07-12
Queenstown,2021.0,7.0,13,16.6,6.2,8.2,9.0,,,,,,S77,2021,7,2021-07-13
Queenstown,2021.0,7.0,14,0.0,0.0,0.0,0.0,,,,,,S77,2021,7,2021-07-14
Queenstown,2021.0,7.0,15,0.0,0.0,0.0,0.0,,,,,,S77,2021,7,2021-07-15
Queenstown,2021.0,7.0,16,0.0,0.0,0.0,0.0,,,,,,S77,2021,7,2021-07-16
Queenstown,2021.0,7.0,17,0.0,0.0,0.0,0.0,,,,,,S77,2021,7,2021-07-17
Queenstown,2021.0,7.0,18,0.0,0.0,0.0,0.0,,,,,,S77,2021,7,2021-07-18
Queenstown,2021.0,7.0,19,7.8,7.6,7.8,7.8,,,,,,S77,2021,7,2021-07-19
Queenstown,2021.0,7.0,20,0.0,0.0,0.0,0.0,,,,,,S77,2021,7,2021-07-20
Queenstown,2021.0,7.0,21,0.0,0.0,0.0,0.0,,,,,,S77,2021,7,2021-07-21
Queenstown,2021.0,7.0,22,0.0,0.0,0.0,0.0,,,,,,S77,2021,7,2021-07-22
Queenstown,2021.0,7.0,23,0.4,0.4,0.4,0.4,,,,,,S77,2021,7,2021-07-23
Queenstown,2021.0,7.0,24,0.0,0.0,0.0,0.2,,,,,,S77,2021,7,2021-07-24
Queenstown,2021.0,7.0,25,0.0,0.0,0.0,0.0,,,,,,S77,2021,7,2021-07-25
Queenstown,2021.0,7.0,26,0.0,0.0,0.0,0.0,,,,,,S77,2021,7,2021-07-26
Queenstown,2021.0,7.0,27,0.0,0.0,0.0,0.0,,,,,,S77,2021,7,2021-07-27
Queenstown,2021.0,7.0,28,0.0,0.0,0.0,0.0,,,,,,S77,2021,7,2021-07-28
Queenstown,2021.0,7.0,29,0.0,0.0,0.0,0.0,,,,,,S77,2021,7,2021-07-29
Queenstown,2021.0,7.0,30,0.0,0.0,0.0,0.0,,,,,,S77,2021,7,2021-07-30
Queenstown,2021.0,7.0,31,5.6,3.6,5.4,5.6,,,,,,S77,2021,7,2021-07-31
Queenstown,2021.0,8.0,1,32.4,19.6,28.2,32.4,,,,,,S77,2021,8,2021-08-01
Queenstown,2021.0,8.0,2,0.0,0.0,0.0,0.0,,,,,,S77,2021,8,2021-08-02
Queenstown,2021.0,8.0,3,3.8,3.4,3.6,3.6,,,,,,S77,2021,8,2021-08-03
Queenstown,2021.0,8.0,4,1.4,1.2,1.2,1.2,,,,,,S77,2021,8,2021-08-04
Queenstown,2021.0,8.0,5,0.0,0.0,0.0,0.0,,,,,,S77,2021,8,2021-08-05
Queenstown,2021.0,8.0,6,0.0,0.0,0.0,0.0,,,,,,S77,2021,8,2021-08-06
Queenstown,2021.0,8.0,7,15.4,15.0,15.4,15.4,,,,,,S77,2021,8,2021-08-07
Queenstown,2021.0,8.0,8,6.2,4.6,6.2,6.2,,,,,,S77,2021,8,2021-08-08
Queenstown,2021.0,8.0,9,0.2,0.2,0.2,0.2,,,,,,S77,2021,8,2021-08-09
Queenstown,2021.0,8.0,10,3.4,3.4,3.4,3.4,,,,,,S77,2021,8,2021-08-10
Queenstown,2021.0,8.0,11,4.4,2.8,2.8,2.8,,,,,,S77,2021,8,2021-08-11
Queenstown,2021.0,8.0,12,8.6,7.2,7.6,7.6,,,,,,S77,2021,8,2021-08-12
Queenstown,2021.0,8.0,13,2.4,2.0,2.2,2.4,,,,,,S77,2021,8,2021-08-13
Queenstown,2021.0,8.0,14,23.4,22.6,23.2,23.4,,,,,,S77,2021,8,2021-08-14
Queenstown,2021.0,8.0,15,21.8,14.4,17.8,19.2,,,,,,S77,2021,8,2021-08-15
Queenstown,2021.0,8.0,16,0.8,1.0,2.8,4.4,,,,,,S77,2021,8,2021-08-16
Queenstown,2021.0,8.0,17,15.8,5.4,6.2,6.2,,,,,,S77,2021,8,2021-08-17
Queenstown,2021.0,8.0,18,19.6,12.0,15.4,16.6,,,,,,S77,2021,8,2021-08-18
Queenstown,2021.0,8.0,19,50.6,18.2,22.4,28.2,,,,,,S77,2021,8,2021-08-19
Queenstown,2021.0,8.0,20,11.4,4.2,5.8,9.4,,,,,,S77,2021,8,2021-08-20
Queenstown,2021.0,8.0,21,0.0,0.0,0.0,0.2,,,,,,S77,2021,8,2021-08-21
Queenstown,2021.0,8.0,22,10.0,5.0,5.2,7.0,,,,,,S77,2021,8,2021-08-22
Queenstown,2021.0,8.0,23,0.0,0.0,0.0,0.0,,,,,,S77,2021,8,2021-08-23
Queenstown,2021.0,8.0,24,59.6,29.6,39.8,45.0,,,,,,S77,2021,8,2021-08-24
Queenstown,2021.0,8.0,25,4.2,2.8,3.6,3.8,,,,,,S77,2021,8,2021-08-25
Queenstown,2021.0,8.0,26,1.0,0.8,1.0,1.0,,,,,,S77,2021,8,2021-08-26
Queenstown,2021.0,8.0,27,0.0,0.0,0.0,0.0,,,,,,S77,2021,8,2021-08-27
Queenstown,2021.0,8.0,28,0.0,0.0,0.0,0.0,,,,,,S77,2021,8,2021-08-28
Queenstown,2021.0,8.0,29,17.0,12.2,12.8,13.6,,,,,,S77,2021,8,2021-08-29
Queenstown,2021.0,8.0,30,42.2,18.6,22.0,24.8,,,,,,S77,2021,8,2021-08-30
Queenstown,2021.0,8.0,31,18.0,5.6,10.2,14.4,,,,,,S77,2021,8,2021-08-31
Queenstown,2021.0,9.0,1,23.2,17.0,19.6,20.8,,,,,,S77,2021,9,2021-09-01
Queenstown,2021.0,9.0,2,55.8,33.8,42.4,45.6,,,,,,S77,2021,9,2021-09-02
Queenstown,2021.0,9.0,3,0.0,0.0,0.0,0.0,,,,,,S77,2021,9,2021-09-03
Queenstown,2021.0,9.0,4,10.6,10.0,10.4,10.6,,,,,,S77,2021,9,2021-09-04
Queenstown,2021.0,9.0,5,0.0,0.0,0.0,0.0,,,,,,S77,2021,9,2021-09-05
Queenstown,2021.0,9.0,6,17.0,16.0,17.0,17.0,,,,,,S77,2021,9,2021-09-06
Queenstown,2021.0,9.0,7,0.2,0.2,0.2,0.2,,,,,,S77,2021,9,2021-09-07
Queenstown,2021.0,9.0,8,15.2,10.4,11.2,13.8,,,,,,S77,2021,9,2021-09-08
Queenstown,2021.0,9.0,9,0.0,0.0,0.0,0.0,,,,,,S77,2021,9,2021-09-09
Queenstown,2021.0,9.0,10,37.4,20.8,34.8,37.4,,,,,,S77,2021,9,2021-09-10
Queenstown,2021.0,9.0,11,0.0,0.0,0.0,0.0,,,,,,S77,2021,9,2021-09-11
Queenstown,2021.0,9.0,12,0.0,0.0,0.0,0.0,,,,,,S77,2021,9,2021-09-12
Queenstown,2021.0,9.0,13,2.0,0.8,1.0,1.0,,,,,,S77,2021,9,2021-09-13
Queenstown,2021.0,9.0,14,0.0,0.0,0.0,0.0,,,,,,S77,2021,9,2021-09-14
Queenstown,2021.0,9.0,15,0.0,0.0,0.0,0.0,,,,,,S77,2021,9,2021-09-15
Queenstown,2021.0,9.0,16,0.0,0.0,0.0,0.0,,,,,,S77,2021,9,2021-09-16
Queenstown,2021.0,9.0,17,0.0,0.0,0.0,0.0,,,,,,S77,2021,9,2021-09-17
Queenstown,2021.0,9.0,18,0.0,0.0,0.0,0.0,,,,,,S77,2021,9,2021-09-18
Queenstown,2021.0,9.0,19,18.6,15.0,16.0,16.2,,,,,,S77,2021,9,2021-09-19
Queenstown,2021.0,9.0,20,5.8,5.6,5.6,5.6,,,,,,S77,2021,9,2021-09-20
Queenstown,2021.0,9.0,21,0.0,0.0,0.0,0.0,,,,,,S77,2021,9,2021-09-21
Queenstown,2021.0,9.0,22,0.0,0.0,0.0,0.0,,,,,,S77,2021,9,2021-09-22
Queenstown,2021.0,9.0,23,0.8,0.6,0.6,0.6,,,,,,S77,2021,9,2021-09-23
Queenstown,2021.0,9.0,24,0.0,0.0,0.0,0.0,,,,,,S77,2021,9,2021-09-24
Queenstown,2021.0,9.0,25,0.4,0.4,0.4,0.4,,,,,,S77,2021,9,2021-09-25
Queenstown,2021.0,9.0,26,6.4,3.4,3.6,3.6,,,,,,S77,2021,9,2021-09-26
Queenstown,2021.0,9.0,27,22.2,8.4,12.8,15.4,,,,,,S77,2021,9,2021-09-27
Queenstown,2021.0,9.0,28,3.4,2.2,2.8,3.0,,,,,,S77,2021,9,2021-09-28
Queenstown,2021.0,9.0,29,0.2,0.2,0.2,0.2,,,,,,S77,2021,9,2021-09-29
Queenstown,2021.0,9.0,30,45.2,20.6,22.8,32.6,,,,,,S77,2021,9,2021-09-30
Queenstown,2021.0,10.0,1,56.0,32.6,41.4,45.4,,,,,,S77,2021,10,2021-10-01
Queenstown,2021.0,10.0,2,3.2,2.6,3.0,3.2,,,,,,S77,2021,10,2021-10-02
Queenstown,2021.0,10.0,3,0.0,0.0,0.0,0.0,,,,,,S77,2021,10,2021-10-03
Queenstown,2021.0,10.0,4,0.0,0.0,0.0,0.0,,,,,,S77,2021,10,2021-10-04
Queenstown,2021.0,10.0,5,7.0,3.4,4.2,4.2,,,,,,S77,2021,10,2021-10-05
Queenstown,2021.0,10.0,6,0.0,0.0,0.0,0.0,,,,,,S77,2021,10,2021-10-06
Queenstown,2021.0,10.0,7,0.0,0.0,0.0,0.0,,,,,,S77,2021,10,2021-10-07
Queenstown,2021.0,10.0,8,0.0,0.0,0.0,0.0,,,,,,S77,2021,10,2021-10-08
Queenstown,2021.0,10.0,9,0.0,0.0,0.0,0.0,,,,,,S77,2021,10,2021-10-09
Queenstown,2021.0,10.0,10,1.4,0.6,0.8,0.8,,,,,,S77,2021,10,2021-10-10
Queenstown,2021.0,10.0,11,0.0,0.0,0.0,0.0,,,,,,S77,2021,10,2021-10-11
Queenstown,2021.0,10.0,12,0.0,0.0,0.0,0.0,,,,,,S77,2021,10,2021-10-12
Queenstown,2021.0,10.0,13,0.6,0.6,0.6,0.6,,,,,,S77,2021,10,2021-10-13
Queenstown,2021.0,10.0,14,0.0,0.0,0.0,0.0,,,,,,S77,2021,10,2021-10-14
Queenstown,2021.0,10.0,15,0.4,0.4,0.4,0.4,,,,,,S77,2021,10,2021-10-15
Queenstown,2021.0,10.0,16,0.0,0.0,0.0,0.0,,,,,,S77,2021,10,2021-10-16
Queenstown,2021.0,10.0,17,0.8,0.4,0.4,0.4,,,,,,S77,2021,10,2021-10-17
Queenstown,2021.0,10.0,18,5.4,5.2,5.4,5.4,,,,,,S77,2021,10,2021-10-18
Queenstown,2021.0,10.0,19,0.0,0.0,0.0,0.0,,,,,,S77,2021,10,2021-10-19
Queenstown,2021.0,10.0,20,27.8,18.8,19.6,20.6,,,,,,S77,2021,10,2021-10-20
Queenstown,2021.0,10.0,21,0.0,0.0,0.0,0.0,,,,,,S77,2021,10,2021-10-21
Queenstown,2021.0,10.0,22,0.0,0.0,0.0,0.0,,,,,,S77,2021,10,2021-10-22
Queenstown,2021.0,10.0,23,5.2,4.2,5.0,5.2,,,,,,S77,2021,10,2021-10-23
Queenstown,2021.0,10.0,24,0.0,0.0,0.0,0.0,,,,,,S77,2021,10,2021-10-24
Queenstown,2021.0,10.0,25,10.2,10.2,10.2,10.2,,,,,,S77,2021,10,2021-10-25
Queenstown,2021.0,10.0,26,0.0,0.0,0.0,0.0,,,,,,S77,2021,10,2021-10-26
Queenstown,2021.0,10.0,27,6.4,3.0,3.6,6.4,,,,,,S77,2021,10,2021-10-27
Queenstown,2021.0,10.0,28,0.0,0.0,0.0,0.0,,,,,,S77,2021,10,2021-10-28
Queenstown,2021.0,10.0,29,0.0,0.0,0.0,0.0,,,,,,S77,2021,10,2021-10-29
Queenstown,2021.0,10.0,30,0.0,0.0,0.0,0.0,,,,,,S77,2021,10,2021-10-30
Queenstown,2021.0,10.0,31,46.0,19.8,22.4,25.4,,,,,,S77,2021,10,2021-10-31
Queenstown,2021.0,11.0,1,17.4,15.6,15.8,17.0,,,,,,S77,2021,11,2021-11-01
Queenstown,2021.0,11.0,2,13.4,6.6,9.2,11.4,,,,,,S77,2021,11,2021-11-02
Queenstown,2021.0,11.0,3,1.6,0.8,0.8,0.8,,,,,,S77,2021,11,2021-11-03
Queenstown,2021.0,11.0,4,2.4,1.8,2.2,2.4,,,,,,S77,2021,11,2021-11-04
Queenstown,2021.0,11.0,5,1.4,0.6,1.0,1.2,,,,,,S77,2021,11,2021-11-05
Queenstown,2021.0,11.0,6,0.2,0.2,0.2,0.2,,,,,,S77,2021,11,2021-11-06
Queenstown,2021.0,11.0,7,6.8,2.6,4.2,6.6,,,,,,S77,2021,11,2021-11-07
Queenstown,2021.0,11.0,8,1.2,0.6,1.0,1.2,,,,,,S77,2021,11,2021-11-08
Queenstown,2021.0,11.0,9,48.4,37.4,46.4,47.4,,,,,,S77,2021,11,2021-11-09
Queenstown,2021.0,11.0,10,14.6,5.2,9.4,11.8,,,,,,S77,2021,11,2021-11-10
Queenstown,2021.0,11.0,11,0.6,0.2,0.4,0.4,,,,,,S77,2021,11,2021-11-11
Queenstown,2021.0,11.0,12,11.4,10.4,11.2,11.2,,,,,,S77,2021,11,2021-11-12
Queenstown,2021.0,11.0,13,15.4,9.8,12.6,13.2,,,,,,S77,2021,11,2021-11-13
Queenstown,2021.0,11.0,14,0.0,0.0,0.0,0.0,,,,,,S77,2021,11,2021-11-14
Queenstown,2021.0,11.0,15,0.2,0.2,0.2,0.2,,,,,,S77,2021,11,2021-11-15
Queenstown,2021.0,11.0,16,0.0,0.0,0.0,0.0,,,,,,S77,2021,11,2021-11-16
Queenstown,2021.0,11.0,17,4.8,3.6,4.4,4.8,,,,,,S77,2021,11,2021-11-17
Queenstown,2021.0,11.0,18,34.6,12.4,18.8,29.0,,,,,,S77,2021,11,2021-11-18
Queenstown,2021.0,11.0,19,0.0,0.0,0.0,0.0,,,,,,S77,2021,11,2021-11-19
Queenstown,2021.0,11.0,20,3.2,1.8,2.2,3.0,,,,,,S77,2021,11,2021-11-20
Queenstown,2021.0,11.0,21,0.0,0.0,0.0,0.0,,,,,,S77,2021,11,2021-11-21
Queenstown,2021.0,11.0,22,16.8,13.2,16.6,16.8,,,,,,S77,2021,11,2021-11-22
Queenstown,2021.0,11.0,23,30.2,16.6,23.6,30.0,,,,,,S77,2021,11,2021-11-23
Queenstown,2021.0,11.0,24,4.6,1.4,2.0,2.6,,,,,,S77,2021,11,2021-11-24
Queenstown,2021.0,11.0,25,0.2,0.2,0.2,0.2,,,,,,S77,2021,11,2021-11-25
Queenstown,2021.0,11.0,26,0.0,0.0,0.0,0.0,,,,,,S77,2021,11,2021-11-26
Queenstown,2021.0,11.0,27,0.0,0.0,0.0,0.0,,,,,,S77,2021,11,2021-11-27
Queenstown,2021.0,11.0,28,0.0,0.0,0.0,0.0,,,,,,S77,2021,11,2021-11-28
Queenstown,2021.0,11.0,29,0.0,0.0,0.0,0.0,,,,,,S77,2021,11,2021-11-29
Queenstown,2021.0,11.0,30,0.0,0.0,0.0,0.0,,,,,,S77,2021,11,2021-11-30
Queenstown,2021.0,12.0,1,0.0,0.0,0.0,0.0,,,,,,S77,2021,12,2021-12-01
Queenstown,2021.0,12.0,2,7.0,4.2,5.0,6.0,,,,,,S77,2021,12,2021-12-02
Queenstown,2021.0,12.0,3,0.0,0.0,0.0,0.0,,,,,,S77,2021,12,2021-12-03
Queenstown,2021.0,12.0,4,0.0,0.0,0.0,0.0,,,,,,S77,2021,12,2021-12-04
Queenstown,2021.0,12.0,5,0.0,0.0,0.0,0.0,,,,,,S77,2021,12,2021-12-05
Queenstown,2021.0,12.0,6,0.0,0.0,0.0,0.0,,,,,,S77,2021,12,2021-12-06
Queenstown,2021.0,12.0,7,0.0,0.0,0.0,0.0,,,,,,S77,2021,12,2021-12-07
Queenstown,2021.0,12.0,8,0.0,0.0,0.0,0.0,,,,,,S77,2021,12,2021-12-08
Queenstown,2021.0,12.0,9,0.0,0.0,0.0,0.0,,,,,,S77,2021,12,2021-12-09
Queenstown,2021.0,12.0,10,25.4,8.4,8.6,11.4,,,,,,S77,2021,12,2021-12-10
Queenstown,2021.0,12.0,11,6.0,1.8,3.0,3.4,,,,,,S77,2021,12,2021-12-11
Queenstown,2021.0,12.0,12,0.0,0.0,0.0,0.0,,,,,,S77,2021,12,2021-12-12
Queenstown,2021.0,12.0,13,0.0,0.0,0.0,0.0,,,,,,S77,2021,12,2021-12-13
Queenstown,2021.0,12.0,14,1.2,0.8,0.8,1.2,,,,,,S77,2021,12,2021-12-14
Queenstown,2021.0,12.0,15,0.0,0.0,0.0,0.0,,,,,,S77,2021,12,2021-12-15
Queenstown,2021.0,12.0,16,0.0,0.0,0.0,0.0,,,,,,S77,2021,12,2021-12-16
Queenstown,2021.0,12.0,17,20.8,7.2,7.2,9.6,,,,,,S77,2021,12,2021-12-17
Queenstown,2021.0,12.0,18,7.4,5.6,6.2,7.4,,,,,,S77,2021,12,2021-12-18
Queenstown,2021.0,12.0,19,19.4,12.0,15.0,16.8,,,,,,S77,2021,12,2021-12-19
Queenstown,2021.0,12.0,20,0.0,0.0,0.0,0.0,,,,,,S77,2021,12,2021-12-20
Queenstown,2021.0,12.0,21,0.0,0.0,0.0,0.0,,,,,,S77,2021,12,2021-12-21
Queenstown,2021.0,12.0,22,0.0,0.0,0.0,0.0,,,,,,S77,2021,12,2021-12-22
Queenstown,2021.0,12.0,23,0.0,0.0,0.0,0.0,,,,,,S77,2021,12,2021-12-23
Queenstown,2021.0,12.0,24,1.6,1.0,1.6,1.6,,,,,,S77,2021,12,2021-12-24
Queenstown,2021.0,12.0,25,16.6,11.0,13.2,14.2,,,,,,S77,2021,12,2021-12-25
Queenstown,2021.0,12.0,26,0.0,0.0,0.0,0.0,,,,,,S77,2021,12,2021-12-26
Queenstown,2021.0,12.0,27,17.2,14.8,17.0,17.2,,,,,,S77,2021,12,2021-12-27
Queenstown,2021.0,12.0,28,0.0,0.0,0.0,0.0,,,,,,S77,2021,12,2021-12-28
Queenstown,2021.0,12.0,29,2.4,1.4,1.6,2.2,,,,,,S77,2021,12,2021-12-29
Queenstown,2021.0,12.0,30,12.8,10.2,10.6,11.8,,,,,,S77,2021,12,2021-12-30
Queenstown,2021.0,12.0,31,72.6,22.4,27.8,32.6,,,,,,S77,2021,12,2021-12-31
Queenstown,2022.0,1.0,1,5.4,1.8,3.0,3.6,,,,,,S77,2022,1,2022-01-01
Queenstown,2022.0,1.0,2,45.8,8.4,13.6,20.0,,,,,,S77,2022,1,2022-01-02
Queenstown,2022.0,1.0,3,3.0,2.4,2.8,3.0,,,,,,S77,2022,1,2022-01-03
Queenstown,2022.0,1.0,4,10.8,8.8,10.4,10.4,,,,,,S77,2022,1,2022-01-04
Queenstown,2022.0,1.0,5,26.8,21.8,24.4,26.8,,,,,,S77,2022,1,2022-01-05
Queenstown,2022.0,1.0,6,0.0,0.0,0.0,0.0,,,,,,S77,2022,1,2022-01-06
Queenstown,2022.0,1.0,7,40.0,33.0,37.2,39.2,,,,,,S77,2022,1,2022-01-07
Queenstown,2022.0,1.0,8,0.0,0.0,0.0,0.0,,,,,,S77,2022,1,2022-01-08
Queenstown,2022.0,1.0,9,0.0,0.0,0.0,0.0,,,,,,S77,2022,1,2022-01-09
Queenstown,2022.0,1.0,10,0.0,0.0,0.0,0.0,,,,,,S77,2022,1,2022-01-10
Queenstown,2022.0,1.0,11,0.0,0.0,0.0,0.0,,,,,,S77,2022,1,2022-01-11
Queenstown,2022.0,1.0,12,0.0,0.0,0.0,0.0,,,,,,S77,2022,1,2022-01-12
Queenstown,2022.0,1.0,13,0.0,0.0,0.0,0.0,,,,,,S77,2022,1,2022-01-13
Queenstown,2022.0,1.0,14,0.0,0.0,0.0,0.0,,,,,,S77,2022,1,2022-01-14
Queenstown,2022.0,1.0,15,0.0,0.0,0.0,0.0,,,,,,S77,2022,1,2022-01-15
Queenstown,2022.0,1.0,16,0.0,0.0,0.0,0.0,,,,,,S77,2022,1,2022-01-16
Queenstown,2022.0,1.0,17,13.0,10.6,10.6,13.0,,,,,,S77,2022,1,2022-01-17
Queenstown,2022.0,1.0,18,0.0,0.0,0.0,0.0,,,,,,S77,2022,1,2022-01-18
Queenstown,2022.0,1.0,19,2.0,1.6,1.6,2.0,,,,,,S77,2022,1,2022-01-19
Queenstown,2022.0,1.0,20,22.0,12.6,21.0,22.0,,,,,,S77,2022,1,2022-01-20
Queenstown,2022.0,1.0,21,0.0,0.0,0.0,0.0,,,,,,S77,2022,1,2022-01-21
Queenstown,2022.0,1.0,22,0.2,0.2,0.2,0.2,,,,,,S77,2022,1,2022-01-22
Queenstown,2022.0,1.0,23,0.0,0.0,0.0,0.0,,,,,,S77,2022,1,2022-01-23
Queenstown,2022.0,1.0,24,0.0,0.0,0.0,0.0,,,,,,S77,2022,1,2022-01-24
Queenstown,2022.0,1.0,25,0.0,0.0,0.0,0.0,,,,,,S77,2022,1,2022-01-25
Queenstown,2022.0,1.0,26,0.0,0.0,0.0,0.0,,,,,,S77,2022,1,2022-01-26
Queenstown,2022.0,1.0,27,0.0,0.0,0.0,0.0,,,,,,S77,2022,1,2022-01-27
Queenstown,2022.0,1.0,28,0.0,0.0,0.0,0.0,,,,,,S77,2022,1,2022-01-28
Queenstown,2022.0,1.0,29,0.0,0.0,0.0,0.0,,,,,,S77,2022,1,2022-01-29
Queenstown,2022.0,1.0,30,19.4,15.8,18.0,19.2,,,,,,S77,2022,1,2022-01-30
Queenstown,2022.0,1.0,31,0.0,0.0,0.0,0.0,,,,,,S77,2022,1,2022-01-31
Queenstown,2022.0,2.0,1,0.0,0.0,0.0,0.0,,,,,,S77,2022,2,2022-02-01
Queenstown,2022.0,2.0,2,0.0,0.0,0.0,0.0,,,,,,S77,2022,2,2022-02-02
Queenstown,2022.0,2.0,3,0.0,0.0,0.0,0.0,,,,,,S77,2022,2,2022-02-03
Queenstown,2022.0,2.0,4,0.0,0.0,0.0,0.0,,,,,,S77,2022,2,2022-02-04
Queenstown,2022.0,2.0,5,1.8,1.6,1.6,1.6,,,,,,S77,2022,2,2022-02-05
Queenstown,2022.0,2.0,6,26.8,12.8,13.6,13.8,,,,,,S77,2022,2,2022-02-06
Queenstown,2022.0,2.0,7,1.6,1.2,1.6,1.6,,,,,,S77,2022,2,2022-02-07
Queenstown,2022.0,2.0,8,1.0,0.4,0.6,0.6,,,,,,S77,2022,2,2022-02-08
Queenstown,2022.0,2.0,9,38.2,32.6,34.0,35.0,,,,,,S77,2022,2,2022-02-09
Queenstown,2022.0,2.0,10,16.2,3.0,4.6,6.4,,,,,,S77,2022,2,2022-02-10
Queenstown,2022.0,2.0,11,13.4,8.2,8.6,11.0,,,,,,S77,2022,2,2022-02-11
Queenstown,2022.0,2.0,12,13.8,11.0,13.4,13.8,,,,,,S77,2022,2,2022-02-12
Queenstown,2022.0,2.0,13,0.0,0.0,0.0,0.0,,,,,,S77,2022,2,2022-02-13
Queenstown,2022.0,2.0,14,0.0,0.0,0.0,0.0,,,,,,S77,2022,2,2022-02-14
Queenstown,2022.0,2.0,15,3.8,3.6,3.8,3.8,,,,,,S77,2022,2,2022-02-15
Queenstown,2022.0,2.0,16,6.4,3.0,5.0,6.2,,,,,,S77,2022,2,2022-02-16
Queenstown,2022.0,2.0,17,0.0,0.0,0.0,0.0,,,,,,S77,2022,2,2022-02-17
Queenstown,2022.0,2.0,18,0.0,0.0,0.0,0.0,,,,,,S77,2022,2,2022-02-18
Queenstown,2022.0,2.0,19,0.0,0.0,0.0,0.0,,,,,,S77,2022,2,2022-02-19
Queenstown,2022.0,2.0,20,20.8,11.8,19.6,20.6,,,,,,S77,2022,2,2022-02-20
Queenstown,2022.0,2.0,21,0.0,0.0,0.0,0.0,,,,,,S77,2022,2,2022-02-21
Queenstown,2022.0,2.0,22,0.0,0.0,0.0,0.0,,,,,,S77,2022,2,2022-02-22
Queenstown,2022.0,2.0,23,0.0,0.0,0.0,0.0,,,,,,S77,2022,2,2022-02-23
Queenstown,2022.0,2.0,24,25.6,8.2,10.6,16.6,,,,,,S77,2022,2,2022-02-24
Queenstown,2022.0,2.0,25,0.0,0.0,0.0,0.0,,,,,,S77,2022,2,2022-02-25
Queenstown,2022.0,2.0,26,0.0,0.0,0.0,0.0,,,,,,S77,2022,2,2022-02-26
Queenstown,2022.0,2.0,27,51.2,36.6,47.4,48.4,,,,,,S77,2022,2,2022-02-27
Queenstown,2022.0,2.0,28,0.0,0.0,0.0,0.0,,,,,,S77,2022,2,2022-02-28
Queenstown,2022.0,3.0,1,22.4,10.4,14.0,22.4,,,,,,S77,2022,3,2022-03-01
Queenstown,2022.0,3.0,2,22.8,20.0,21.6,22.0,,,,,,S77,2022,3,2022-03-02
Queenstown,2022.0,3.0,3,11.0,5.2,6.4,10.4,,,,,,S77,2022,3,2022-03-03
Queenstown,2022.0,3.0,4,0.0,0.0,0.0,0.0,,,,,,S77,2022,3,2022-03-04
Queenstown,2022.0,3.0,5,0.0,0.0,0.0,0.0,,,,,,S77,2022,3,2022-03-05
Queenstown,2022.0,3.0,6,0.0,0.0,0.0,0.0,,,,,,S77,2022,3,2022-03-06
Queenstown,2022.0,3.0,7,5.8,2.4,4.8,5.6,,,,,,S77,2022,3,2022-03-07
Queenstown,2022.0,3.0,8,0.6,0.6,0.6,0.6,,,,,,S77,2022,3,2022-03-08
Queenstown,2022.0,3.0,9,0.2,0.2,0.2,0.2,,,,,,S77,2022,3,2022-03-09
Queenstown,2022.0,3.0,10,20.6,13.8,18.0,20.0,,,,,,S77,2022,3,2022-03-10
Queenstown,2022.0,3.0,11,18.8,12.8,13.4,13.4,,,,,,S77,2022,3,2022-03-11
Queenstown,2022.0,3.0,12,1.0,0.6,0.6,1.0,,,,,,S77,2022,3,2022-03-12
Queenstown,2022.0,3.0,13,0.0,0.0,0.0,0.0,,,,,,S77,2022,3,2022-03-13
Queenstown,2022.0,3.0,14,0.0,0.0,0.0,0.0,,,,,,S77,2022,3,2022-03-14
Queenstown,2022.0,3.0,15,46.8,29.2,38.8,44.8,,,,,,S77,2022,3,2022-03-15
Queenstown,2022.0,3.0,16,3.6,3.0,3.4,3.6,,,,,,S77,2022,3,2022-03-16
Queenstown,2022.0,3.0,17,1.0,1.0,1.0,1.0,,,,,,S77,2022,3,2022-03-17
Queenstown,2022.0,3.0,18,0.0,0.0,0.0,0.0,,,,,,S77,2022,3,2022-03-18
Queenstown,2022.0,3.0,19,0.0,0.0,0.0,0.0,,,,,,S77,2022,3,2022-03-19
Queenstown,2022.0,3.0,20,0.0,0.0,0.0,0.0,,,,,,S77,2022,3,2022-03-20
Queenstown,2022.0,3.0,21,26.4,18.0,22.6,25.6,,,,,,S77,2022,3,2022-03-21
Queenstown,2022.0,3.0,22,1.8,1.8,1.8,1.8,,,,,,S77,2022,3,2022-03-22
Queenstown,2022.0,3.0,23,1.6,1.6,1.6,1.6,,,,,,S77,2022,3,2022-03-23
