Station,Year,Month,Day,date,station,year,month,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),StationType,StationName,geometry
East Coast Parkway,2021,2,16,2021-02-16,S107,2021,2,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,2,17,2021-02-17,S107,2021,2,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,2,18,2021-02-18,S107,2021,2,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,2,19,2021-02-19,S107,2021,2,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,2,20,2021-02-20,S107,2021,2,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,2,21,2021-02-21,S107,2021,2,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,2,22,2021-02-22,S107,2021,2,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,2,23,2021-02-23,S107,2021,2,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,2,24,2021-02-24,S107,2021,2,1,0.8,1,1,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,2,25,2021-02-25,S107,2021,2,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,2,26,2021-02-26,S107,2021,2,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,2,27,2021-02-27,S107,2021,2,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,2,28,2021-02-28,S107,2021,2,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,3,1,2021-03-01,S107,2021,3,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,3,2,2021-03-02,S107,2021,3,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,3,3,2021-03-03,S107,2021,3,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,3,4,2021-03-04,S107,2021,3,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,3,5,2021-03-05,S107,2021,3,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,3,6,2021-03-06,S107,2021,3,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,3,7,2021-03-07,S107,2021,3,5.8,2.4,2.8,3.8,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,3,8,2021-03-08,S107,2021,3,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,3,9,2021-03-09,S107,2021,3,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,3,10,2021-03-10,S107,2021,3,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,3,11,2021-03-11,S107,2021,3,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,3,12,2021-03-12,S107,2021,3,7.4,4.2,4.2,4.2,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,3,13,2021-03-13,S107,2021,3,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,3,14,2021-03-14,S107,2021,3,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,3,15,2021-03-15,S107,2021,3,5,5,5,5,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,3,16,2021-03-16,S107,2021,3,0.6,0.4,0.6,0.6,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,3,17,2021-03-17,S107,2021,3,0.6,0.6,0.6,0.6,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,3,18,2021-03-18,S107,2021,3,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,3,19,2021-03-19,S107,2021,3,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,3,20,2021-03-20,S107,2021,3,1.4,1.4,1.4,1.4,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,3,21,2021-03-21,S107,2021,3,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,3,22,2021-03-22,S107,2021,3,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,3,23,2021-03-23,S107,2021,3,2.6,2.4,2.4,2.4,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,3,24,2021-03-24,S107,2021,3,21.6,12,12.2,12.2,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,3,25,2021-03-25,S107,2021,3,0.6,0.4,0.4,0.4,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,3,26,2021-03-26,S107,2021,3,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,3,27,2021-03-27,S107,2021,3,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,3,28,2021-03-28,S107,2021,3,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,3,29,2021-03-29,S107,2021,3,15.6,11.8,13.8,14.8,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,3,30,2021-03-30,S107,2021,3,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,3,31,2021-03-31,S107,2021,3,23.6,17.4,20.2,22.8,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,4,1,2021-04-01,S107,2021,4,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,4,2,2021-04-02,S107,2021,4,47.6,23.2,35.4,39.4,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,4,3,2021-04-03,S107,2021,4,17,11.6,14,14,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,4,4,2021-04-04,S107,2021,4,19.6,8,9.8,12.2,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,4,5,2021-04-05,S107,2021,4,29.8,26.6,27.8,28.2,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,4,6,2021-04-06,S107,2021,4,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,4,7,2021-04-07,S107,2021,4,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,4,8,2021-04-08,S107,2021,4,5.8,5.2,5.6,5.8,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,4,9,2021-04-09,S107,2021,4,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,4,10,2021-04-10,S107,2021,4,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,4,11,2021-04-11,S107,2021,4,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,4,12,2021-04-12,S107,2021,4,1,0.6,0.6,0.6,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,4,13,2021-04-13,S107,2021,4,0.8,0.8,0.8,0.8,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,4,14,2021-04-14,S107,2021,4,0.2,0.2,0.2,0.2,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,4,15,2021-04-15,S107,2021,4,51.4,36.6,46.2,48.6,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,4,16,2021-04-16,S107,2021,4,0.4,0.4,0.4,0.4,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,4,17,2021-04-17,S107,2021,4,105.2,40.8,63.2,69,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,4,18,2021-04-18,S107,2021,4,0.2,0.2,0.2,0.2,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,4,19,2021-04-19,S107,2021,4,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,4,20,2021-04-20,S107,2021,4,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,4,21,2021-04-21,S107,2021,4,0.4,0.4,0.4,0.4,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,4,22,2021-04-22,S107,2021,4,0.6,0.4,0.4,0.6,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,4,23,2021-04-23,S107,2021,4,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,4,24,2021-04-24,S107,2021,4,39.2,17.8,25.2,28,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,4,25,2021-04-25,S107,2021,4,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,4,26,2021-04-26,S107,2021,4,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,4,27,2021-04-27,S107,2021,4,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,4,28,2021-04-28,S107,2021,4,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,4,29,2021-04-29,S107,2021,4,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,4,30,2021-04-30,S107,2021,4,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,5,1,2021-05-01,S107,2021,5,6.6,5.4,5.4,5.4,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,5,2,2021-05-02,S107,2021,5,0.2,0.2,0.2,0.2,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,5,3,2021-05-03,S107,2021,5,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,5,4,2021-05-04,S107,2021,5,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,5,5,2021-05-05,S107,2021,5,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,5,6,2021-05-06,S107,2021,5,2.2,1,1.4,2,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,5,7,2021-05-07,S107,2021,5,22.8,22.4,22.8,22.8,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,5,8,2021-05-08,S107,2021,5,8,7,7.4,7.6,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,5,9,2021-05-09,S107,2021,5,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,5,10,2021-05-10,S107,2021,5,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,5,11,2021-05-11,S107,2021,5,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,5,12,2021-05-12,S107,2021,5,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,5,13,2021-05-13,S107,2021,5,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,5,14,2021-05-14,S107,2021,5,0.2,0.2,0.2,0.2,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,5,15,2021-05-15,S107,2021,5,25.6,9.2,14.4,22,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,5,16,2021-05-16,S107,2021,5,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,5,17,2021-05-17,S107,2021,5,19.6,17.8,19.6,19.6,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,5,18,2021-05-18,S107,2021,5,44.4,24.6,31,31.8,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,5,19,2021-05-19,S107,2021,5,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,5,20,2021-05-20,S107,2021,5,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,5,21,2021-05-21,S107,2021,5,39.4,15,29,39,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,5,22,2021-05-22,S107,2021,5,0.2,0.2,0.2,0.2,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,5,23,2021-05-23,S107,2021,5,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,5,24,2021-05-24,S107,2021,5,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,5,25,2021-05-25,S107,2021,5,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,5,26,2021-05-26,S107,2021,5,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,5,27,2021-05-27,S107,2021,5,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,5,28,2021-05-28,S107,2021,5,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,5,29,2021-05-29,S107,2021,5,9.8,7.8,9.2,9.2,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,5,30,2021-05-30,S107,2021,5,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,5,31,2021-05-31,S107,2021,5,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,6,1,2021-06-01,S107,2021,6,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,6,2,2021-06-02,S107,2021,6,0.6,0.6,0.6,0.6,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,6,3,2021-06-03,S107,2021,6,0.4,0.4,0.4,0.4,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,6,4,2021-06-04,S107,2021,6,6.6,6.6,6.6,6.6,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,6,5,2021-06-05,S107,2021,6,0.2,0.2,0.2,0.2,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,6,6,2021-06-06,S107,2021,6,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,6,7,2021-06-07,S107,2021,6,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,6,8,2021-06-08,S107,2021,6,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,6,9,2021-06-09,S107,2021,6,0.2,0.2,0.2,0.2,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,6,10,2021-06-10,S107,2021,6,11.2,8.8,9,9.2,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,6,11,2021-06-11,S107,2021,6,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,6,12,2021-06-12,S107,2021,6,4,4,4,4,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,6,13,2021-06-13,S107,2021,6,28.8,26.4,28.8,28.8,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,6,14,2021-06-14,S107,2021,6,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,6,15,2021-06-15,S107,2021,6,5.6,5.4,5.4,5.4,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,6,16,2021-06-16,S107,2021,6,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,6,17,2021-06-17,S107,2021,6,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,6,18,2021-06-18,S107,2021,6,47.6,35.6,42.4,43.2,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,6,19,2021-06-19,S107,2021,6,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,6,20,2021-06-20,S107,2021,6,14,11.6,12.2,13.4,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,6,21,2021-06-21,S107,2021,6,0.2,0.2,0.2,0.6,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,6,22,2021-06-22,S107,2021,6,0.4,0.4,0.4,0.4,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,6,23,2021-06-23,S107,2021,6,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,6,24,2021-06-24,S107,2021,6,3.6,1.4,1.8,2.8,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,6,25,2021-06-25,S107,2021,6,0,0,0,0.2,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,6,26,2021-06-26,S107,2021,6,7.6,6.2,7.6,7.6,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,6,27,2021-06-27,S107,2021,6,0.8,0.6,0.8,0.8,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,6,28,2021-06-28,S107,2021,6,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,6,29,2021-06-29,S107,2021,6,28.6,18.6,24,24.2,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,6,30,2021-06-30,S107,2021,6,0,0,0.2,8.4,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,7,1,2021-07-01,S107,2021,7,2,1.6,1.6,2,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,7,2,2021-07-02,S107,2021,7,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,7,3,2021-07-03,S107,2021,7,37.8,29.6,37,37.8,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,7,4,2021-07-04,S107,2021,7,21.4,16.2,20.2,20.4,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,7,5,2021-07-05,S107,2021,7,1.4,1,1.2,1.2,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,7,6,2021-07-06,S107,2021,7,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,7,7,2021-07-07,S107,2021,7,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,7,8,2021-07-08,S107,2021,7,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,7,9,2021-07-09,S107,2021,7,4.4,2.8,4.4,4.4,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,7,10,2021-07-10,S107,2021,7,16.2,10,10,10.2,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,7,11,2021-07-11,S107,2021,7,24.2,16.2,22.2,22.4,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,7,12,2021-07-12,S107,2021,7,57.4,28.2,46.2,56,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,7,13,2021-07-13,S107,2021,7,21.4,9.6,10.2,11.2,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,7,14,2021-07-14,S107,2021,7,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,7,15,2021-07-15,S107,2021,7,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,7,16,2021-07-16,S107,2021,7,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,7,17,2021-07-17,S107,2021,7,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,7,18,2021-07-18,S107,2021,7,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,7,19,2021-07-19,S107,2021,7,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,7,20,2021-07-20,S107,2021,7,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,7,21,2021-07-21,S107,2021,7,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,7,22,2021-07-22,S107,2021,7,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,7,23,2021-07-23,S107,2021,7,7,5.8,5.8,5.8,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,7,24,2021-07-24,S107,2021,7,0,0,0.2,1,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,7,25,2021-07-25,S107,2021,7,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,7,26,2021-07-26,S107,2021,7,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,7,27,2021-07-27,S107,2021,7,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,7,28,2021-07-28,S107,2021,7,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,7,29,2021-07-29,S107,2021,7,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,7,30,2021-07-30,S107,2021,7,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,7,31,2021-07-31,S107,2021,7,6.4,6.2,6.4,6.4,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,8,1,2021-08-01,S107,2021,8,13.6,10,13.2,13.4,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,8,2,2021-08-02,S107,2021,8,1.8,1.4,1.6,1.6,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,8,3,2021-08-03,S107,2021,8,5,3.8,4.8,5,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,8,4,2021-08-04,S107,2021,8,3.4,2.2,3.2,3.2,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,8,5,2021-08-05,S107,2021,8,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,8,6,2021-08-06,S107,2021,8,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,8,7,2021-08-07,S107,2021,8,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,8,8,2021-08-08,S107,2021,8,4,3.4,4,4,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,8,9,2021-08-09,S107,2021,8,0,0,0,0,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
East Coast Parkway,2021,8,10,2021-08-10,S107,2021,8,1.6,1.6,1.6,1.6,AWS,East Coast Parkway,"c(42321.0246454407, 32843.9275752262)"
